index,username,date,retweets,favorites,text,emotion,emotion_probability
2487,realDonaldTrump,26.08.19 10:58,8021,36515,"Great meeting this morning with President @AlsisiOfficial of Egypt at the Hôtel du Palais in Biarritz, France! #G7Summit pic.twitter.com/zLMcgQtPdR",joy,0.712887
2489,realDonaldTrump,26.08.19 08:12,29619,87799,All Trump Haters and Lovers must watch. Thank you Steve Hilton! pic.twitter.com/QaSkw8IWNz,joy,0.484277
2490,realDonaldTrump,26.08.19 07:56,13245,55634,". @SteveHiltonx “The Democrats statements about Donald Trump are lies. Here are the Facts.” I will soon be posting the entire segment. Too much positive news, too many good things, to Tweet. PLEASE BE SURE TO WATCH! Thank you Steve Hilton for being a real pro and not being afraid!",joy,0.627486
2491,realDonaldTrump,26.08.19 01:40,12007,61904,Congratulations to Louisiana’s Champions. See you at the White House! https:// twitter.com/SteveScalise/s tatus/1165746993945370627 …,joy,0.834168
2492,realDonaldTrump,26.08.19 01:30,15424,76503,"My Stock Market gains must be judged from the day after the Election, November 9, 2016, where the Market went up big after the win, and because of the win. Had my opponent won, CRASH!",joy,0.533963
2493,realDonaldTrump,26.08.19 01:14,11596,56146,"No, we actually had a very good and productive meeting. Nice! https:// twitter.com/ezralevant/sta tus/1165727440280457218 …",joy,0.963405
2494,realDonaldTrump,26.08.19 01:10,21329,82912,"In France we are all laughing at how knowingly inaccurate the U.S. reporting of events and conversations at the G-7 is. These Leaders, and many others, are getting a major case study of Fake News at it’s finest! They’ve got it all wrong, from Iran, to China Tariffs, to Boris!",sadness,0.389098
2495,realDonaldTrump,26.08.19 00:53,12264,43624,A disgrace! https:// twitter.com/JudicialWatch/ status/1165723269791543296 …,NaN,1.0
2496,realDonaldTrump,25.08.19 21:23,8047,35395,"Great meetings at the @G7 in Biarritz, France! #G7Biarritz pic.twitter.com/OdA4SQxUYf",joy,0.872228
2497,realDonaldTrump,25.08.19 20:38,10475,44433,Thank you Eric. So true! https:// twitter.com/ericbolling/st atus/1165663968591044608 …,joy,0.537603
2498,realDonaldTrump,25.08.19 20:36,8473,35339,"USMCA, make it bipartisan. Everybody wants it! https:// twitter.com/WhiteHouse/sta tus/1165665696250040320 …",joy,0.557587
2499,realDonaldTrump,25.08.19 20:34,6487,38465,"Jesse & Emma, Great News. Congratulations!!!!! https:// twitter.com/JesseBWatters/ status/1165658850286026752 …",joy,0.911843
2500,realDonaldTrump,25.08.19 20:28,6868,37218,Happy Birthday Vince! https:// twitter.com/ClassicHunterP W/status/1165418082078285825 …,joy,0.932924
2501,realDonaldTrump,25.08.19 19:30,39450,149541,"The question I was asked most today by fellow World Leaders, who think the USA is doing so well and is stronger than ever before, happens to be, “Mr. President, why does the American media hate your Country so much? Why are they rooting for it to fail?”",anger,0.455292
2502,realDonaldTrump,25.08.19 18:38,15418,67567,"Big Trade Deal just agreed to with Prime Minister Abe of Japan. Will be great for our Farmers, Ranchers and more. Really big Corn purchase!",joy,0.69621
2503,realDonaldTrump,25.08.19 18:35,12519,48780,"So @donnabrazile gives Crooked Hillary the Questions, and now she’s on @FoxNews !",joy,0.190243
2504,realDonaldTrump,25.08.19 17:58,8332,33987,Rasmussen at 50%. @MediaBuzzFNC & @FoxNews are only getting worse! Now @donnabrazile & others on Fox. Not what it used to be! https:// twitter.com/realDonaldTrum p/status/1165071131608571904 …,sadness,0.373168
2505,realDonaldTrump,25.08.19 17:50,6521,46357,"Happy Birthday Regis, a truly special man!",joy,0.964405
2506,realDonaldTrump,25.08.19 17:47,12015,71624,Happy Birthday Sean! https:// twitter.com/CHC_1927/statu s/1165526646448951297 …,joy,0.904828
2507,realDonaldTrump,25.08.19 10:05,10784,49340,"Great working breakfast this morning with Prime Minister @BorisJohnson at the Hôtel du Palais in Biarritz, France! #G7Biarritz pic.twitter.com/ISQRFz7kJO",joy,0.722427
2508,realDonaldTrump,25.08.19 07:45,13660,67696,Such False and Inaccurate reporting thus far on the G-7. The Fake News knows this but they can’t help themselves! Leaving now to have breakfast with Boris J.,sadness,0.500233
2509,realDonaldTrump,25.08.19 07:41,18032,92236,"....bad Economic times, the worse the better, anything to make my Election more difficult to win. Well, we are having very good meetings, the Leaders are getting along very well, and our Country, economically, is doing great - the talk of the world!",joy,0.606648
2510,realDonaldTrump,25.08.19 07:41,21484,102954,"Before I arrived in France, the Fake and Disgusting News was saying that relations with the 6 others countries in the G-7 are very tense, and that the two days of meetings will be a disaster. Just like they are trying to force a Recession, they are trying to “will” America into..",disgust,0.648389
2511,realDonaldTrump,25.08.19 01:08,17680,78737,The Media is destroying the Free Press! Mark Levin. So True!,anger,0.637747
2512,realDonaldTrump,25.08.19 00:52,18315,88149,Thank you both. Sooo nice! https:// twitter.com/DiamondandSilk /status/1150453619323363328 …,joy,0.967449
2513,realDonaldTrump,25.08.19 00:52,11023,51974,"France and President @EmmanuelMacron have done a really great job thus far with a very important G-7. Lunch with Emmanuel was the best meeting we have yet had. Likewise, evening meeting with World Leaders went very well. Progress being made!",joy,0.924248
2514,realDonaldTrump,25.08.19 00:49,14452,77521,Our great Economy is the talk of everyone!,joy,0.728697
2515,realDonaldTrump,24.08.19 17:35,19571,74286,North Carolina Governor Cooper Vetoed a Bill that would have required Sheriffs to cooperate with Ice. This is a terrible decision for the great people of North Carolina. He should reverse his decision and get back to the basics of fighting crime!,anger,0.320978
2516,realDonaldTrump,24.08.19 17:24,9043,43296,"Looking forward to helping New York City and Governor @andrewcuomo complete the long anticipated, and partially built, Second Avenue Subway. Would be extended to East 125th Street in Harlem. Long in the making, they now have the team that can get it done!",joy,0.512629
2517,realDonaldTrump,24.08.19 17:22,10265,53628,Just had lunch with French President @EmmanuelMacron . Many good things are happening for both of our countries. Big weekend with other world leaders!,joy,0.723453
2518,realDonaldTrump,24.08.19 17:15,20624,79676,"“Face It, You Probably Got A Tax Cut!” This was a New York Times headline, and it is very true. If Republicans take back the House, and keep the Senate and Presidency, one of our first acts will be to approve a major middle income Tax Cut! Democrats only want to raise your taxes!",disgust,0.487555
2519,realDonaldTrump,24.08.19 17:00,19713,110631,"....having fun. I was smiling as I looked up and around. The MANY reporters with me were smiling also. They knew the TRUTH...And yet when I saw the reporting, CNN, MSNBC and other Fake News outlets covered it as serious news & me thinking of myself as the Messiah. No more trust!",joy,0.883645
2520,realDonaldTrump,24.08.19 17:00,24866,131122,"When I looked up to the sky and jokingly said “I am the chosen one,” at a press conference two days ago, referring to taking on Trade with China, little did I realize that the media would claim that I had a “Messiah complex.” They knew I was kidding, being sarcastic, and just....",sadness,0.625635
2521,realDonaldTrump,24.08.19 05:58,21723,87278,"For all of the Fake News Reporters that don’t have a clue as to what the law is relative to Presidential powers, China, etc., try looking at the Emergency Economic Powers Act of 1977. Case closed!",disgust,0.580903
2522,realDonaldTrump,24.08.19 03:31,13818,57984,Such a sad and pathetic fall for @CNN and Jeff Z! https:// twitter.com/GarrettVentry/ status/1164648591769645056 …,sadness,0.870497
2523,realDonaldTrump,24.08.19 03:19,11256,48531,"Other good polls also in fifties, despite only Fake News, and then phony polls by A.P., CNN, NBC and, as always, Fox, who were WAY OFF on 2016 Election! https:// twitter.com/realDonaldTrum p/status/1163521046055665664 …",sadness,0.557732
2524,realDonaldTrump,24.08.19 03:10,11387,45181,Disgraceful! https:// twitter.com/Jim_Jordan/sta tus/1164944146534195200 …,NaN,1.0
2525,realDonaldTrump,24.08.19 03:06,9655,48835,Thank you Ivanka. Really Amazing! https:// twitter.com/IvankaTrump/st atus/1165015853324222464 …,joy,0.951376
2526,realDonaldTrump,24.08.19 03:04,7957,37389,Looking forward to being with great leaders in France! Leaving soon. https:// twitter.com/WhiteHouse/sta tus/1165046821275807751 …,joy,0.762236
2527,realDonaldTrump,24.08.19 03:02,11827,56067,Highest Condolences! Thank you V.P. https:// twitter.com/markknoller/st atus/1165023765476118528 …,sadness,0.440593
2528,realDonaldTrump,24.08.19 02:58,5854,29128,Great going Harris! https:// twitter.com/HARRISFAULKNER /status/1161281498743496704 …,joy,0.80849
2529,realDonaldTrump,24.08.19 02:54,9324,40373,Great! He said MAGA country did it. So terrible! https:// twitter.com/RealSaavedra/s tatus/1164917801947000837 …,anger,0.343633
2530,realDonaldTrump,24.08.19 02:46,9621,45080,"Thank you to @DiamondandSilk for the really nice words and thoughts on @LouDobbs , tonight hosted by Lou’s friend, @DavidAsmanfox . Great job by all. P.S. Check out these two great women on tour tomorrow night in NYC at the Marriott Marquis Hotel, Broadway. Have fun!",joy,0.950804
2531,realDonaldTrump,24.08.19 00:04,34907,168281,"Just spoke with President @JairBolsonaro of Brazil. Our future Trade prospects are very exciting and our relationship is strong, perhaps stronger than ever before. I told him if the United States can help with the Amazon Rainforest fires, we stand ready to assist!",joy,0.852849
2532,realDonaldTrump,23.08.19 23:00,15913,70638,"...Additionally, the remaining 300 BILLION DOLLARS of goods and products from China, that was being taxed from September 1st at 10%, will now be taxed at 15%. Thank you for your attention to this matter!",joy,0.55122
2533,realDonaldTrump,23.08.19 23:00,14505,64127,"...unfair Trading Relationship. China should not have put new Tariffs on 75 BILLION DOLLARS of United States product (politically motivated!). Starting on October 1st, the 250 BILLION DOLLARS of goods and products from China, currently being taxed at 25%, will be taxed at 30%...",joy,0.7182
2534,realDonaldTrump,23.08.19 23:00,7279,28223,"....Sadly, past Administrations have allowed China to get so far ahead of Fair and Balanced Trade that it has become a great burden to the American Taxpayer. As President, I can no longer allow this to happen! In the spirit of achieving Fair Trade, we must Balance this very....",joy,0.46143
2535,realDonaldTrump,23.08.19 23:00,19609,84027,"For many years China (and many other countries) has been taking advantage of the United States on Trade, Intellectual Property Theft, and much more. Our Country has been losing HUNDREDS OF BILLIONS OF DOLLARS a year to China, with no end in sight....",sadness,0.499887
2536,realDonaldTrump,23.08.19 21:01,14403,76988,"The Dow is down 573 points perhaps on the news that Representative Seth Moulton, whoever that may be, has dropped out of the 2020 Presidential Race!",disgust,0.560225
2537,realDonaldTrump,23.08.19 16:59,20623,90534,"....all deliveries of Fentanyl from China (or anywhere else!). Fentanyl kills 100,000 Americans a year. President Xi said this would stop - it didn’t. Our Economy, because of our gains in the last 2 1/2 years, is MUCH larger than that of China. We will keep it that way!",sadness,0.550176
2538,realDonaldTrump,23.08.19 16:59,18078,80170,"....your companies HOME and making your products in the USA. I will be responding to China’s Tariffs this afternoon. This is a GREAT opportunity for the United States. Also, I am ordering all carriers, including Fed Ex, Amazon, UPS and the Post Office, to SEARCH FOR & REFUSE,....",anger,0.301901
2539,realDonaldTrump,23.08.19 16:59,13897,53249,"....better off without them. The vast amounts of money made and stolen by China from the United States, year after year, for decades, will and must STOP. Our great American companies are hereby ordered to immediately start looking for an alternative to China, including bringing..",joy,0.503451
2540,realDonaldTrump,23.08.19 16:59,32557,129644,"Our Country has lost, stupidly, Trillions of Dollars with China over many years. They have stolen our Intellectual Property at a rate of Hundreds of Billions of Dollars a year, & they want to continue. I won’t let that happen! We don’t need China and, frankly, would be far....",sadness,0.550492
2541,realDonaldTrump,23.08.19 16:57,12903,55215,"....My only question is, who is our bigger enemy, Jay Powell or Chairman Xi?",anger,0.238714
2542,realDonaldTrump,23.08.19 16:57,15015,67386,"As usual, the Fed did NOTHING! It is incredible that they can “speak” without knowing or asking what I am doing, which will be announced shortly. We have a very strong dollar and a very weak Fed. I will work “brilliantly” with both, and the U.S. will do great...",joy,0.68726
2543,realDonaldTrump,23.08.19 15:01,12447,61630,Now the Fed can show their stuff!,sadness,0.279947
2544,realDonaldTrump,23.08.19 13:29,14890,64320,This despite the Fake News and Polls! https:// twitter.com/realDonaldTrum p/status/1163521046055665664 …,sadness,0.584864
2545,realDonaldTrump,23.08.19 13:24,15402,72373,"..willing to lose their wealth, or a big part of it, just for the possibility of winning the Election. But it won’t work because I always find a way to win, especially for the people! The greatest political movement in the history of our Country will have another big win in 2020!",joy,0.741279
2546,realDonaldTrump,23.08.19 13:24,16778,76706,"The Economy is strong and good, whereas the rest of the world is not doing so well. Despite this the Fake News Media, together with their Partner, the Democrat Party, are working overtime to convince people that we are in, or will soon be going into, a Recession. They are.....",sadness,0.591118
2547,realDonaldTrump,23.08.19 12:49,20944,127582,94% Approval Rating within the Republican Party. Thank you!,joy,0.61382
2548,realDonaldTrump,23.08.19 05:45,5167,30284,Happy birthday James! https:// twitter.com/RealRomaDowney /status/1164589842753130496 …,joy,0.903389
2549,realDonaldTrump,23.08.19 05:41,6879,30685,". @SenCoryGardner has done a fantastic job representing the people of Colorado. He really knows how to win. Strong on Crime, Borders & the 2nd A, Cory fights hard for our Military & Vets. John Hickenlooper is badly damaged after his horrible run for President. Big Primary trouble!",joy,0.576064
2550,realDonaldTrump,23.08.19 01:57,8861,43039,Congratulations to the GREAT Bob Cousy! pic.twitter.com/nNF26OQL6i,joy,0.941566
2551,realDonaldTrump,23.08.19 01:42,11668,48548,"Looking forward to soon being in North Carolina to hold a big rally for wonderful Dan Bishop, who is running for Congress. His opponent wants Open Borders, Sanctuary Cities, and Socialism. He likes the “Squad” more than North Carolina. Dan has my Full and Complete Endorsement!",joy,0.730814
2552,realDonaldTrump,23.08.19 01:40,9510,42894,"Check out a FANTASTIC new book, “STILL WINNING – Why America Went All In On Donald Trump-And Why We Must Do It Again” by the great writer, @CharlesHurt . An excellent read. Thank you!",joy,0.958936
2553,realDonaldTrump,23.08.19 01:31,9490,55776,"...I am hopeful Congress will engage with my Team to pass meaningful legislation that will make a real difference and, most importantly, Save Lives!",joy,0.689929
2554,realDonaldTrump,23.08.19 01:31,13163,71155,"Just concluded a very good meeting on preventing Mass Shootings. Talks are ongoing w/ both Republicans & Democrats. We are likewise engaging with lawful gun owners, survivors, grieving family members, law enforcement, the NRA, mental health professionals, and school officials...",anger,0.465125
2555,realDonaldTrump,23.08.19 01:08,10885,68861,Just heard that Sean Spicer will be on “Dancing with the Stars.” He will do great. A terrific person who loves our Country dearly!,joy,0.927369
2556,realDonaldTrump,22.08.19 16:21,17983,75077,"The Economy is doing really well. The Federal Reserve can easily make it Record Setting! The question is being asked, why are we paying much more in interest than Germany and certain other countries? Be early (for a change), not late. Let America win big, rather than just win!",joy,0.631816
2557,realDonaldTrump,22.08.19 14:53,16730,68528,"Germany sells 30 year bonds offering negative yields. Germany competes with the USA. Our Federal Reserve does not allow us to do what we must do. They put us at a disadvantage against our competition. Strong Dollar, No Inflation! They move like quicksand. Fight or go home!",joy,0.606157
2558,realDonaldTrump,22.08.19 03:54,11778,41051,Thank you @RealWayneRoot ! pic.twitter.com/CqjtFbnMVY,joy,0.880435
2559,realDonaldTrump,22.08.19 02:20,27936,118257,"It was my honor to sign a Presidential Memorandum facilitating the cancellation of student loan debt for 25K of our most severely disabled Veterans. With today’s order, we express the everlasting love & loyalty of a truly grateful Nation. God bless our Vets, & God Bless America! pic.twitter.com/MMMsX3RDQM",joy,0.826859
2560,realDonaldTrump,22.08.19 01:51,6231,30347,Great! @LouDobbs interviewed on @seanhannity tonight at 9:00 P.M. @FoxNews,joy,0.812061
2561,realDonaldTrump,22.08.19 01:01,12470,68485,"....that when this Administration’s alternative is no longer available, California will squeeze them to a point of business ruin. Only reason California is now talking to them is because the Feds are giving a far better alternative, which is much better for consumers!",joy,0.421
2562,realDonaldTrump,22.08.19 01:01,15763,82427,"Henry Ford would be very disappointed if he saw his modern-day descendants wanting to build a much more expensive car, that is far less safe and doesn’t work as well, because execs don’t want to fight California regulators. Car companies should know....",disgust,0.428351
2563,realDonaldTrump,22.08.19 00:50,12577,55938,"The Legendary Henry Ford and Alfred P. Sloan, the Founders of Ford Motor Company and General Motors, are “rolling over” at the weakness of current car company executives willing to spend more money on a car that is not as safe or good, and cost $3,000 more to consumers. Crazy!",anger,0.249071
2564,realDonaldTrump,21.08.19 23:42,12723,49562,"“Tax cuts, deregulation, and an Administration dedicated to growing business have allowed the U.S. economy to flourish. The resulting surge in job creation and record low unemployment has put the American worker in the driver’s seat.“ @SecretaryRoss https://www. foxbusiness.com/economy/the-am erican-consumer-now-in-a-sweet-spot …",anger,0.338911
2565,realDonaldTrump,21.08.19 19:43,13287,44695,". @NATO , very unfair to the United States! pic.twitter.com/YIgmTkpScU",sadness,0.710128
2566,realDonaldTrump,21.08.19 19:32,15087,81298,"....Because of me, these countries have agreed to pay ONE HUNDRED BILLION DOLLARS more - but still way short of what they should pay for the incredible military protection provided. Sorry!",joy,0.605704
2567,realDonaldTrump,21.08.19 19:32,18607,89503,"For the record, Denmark is only at 1.35% of GDP for NATO spending. They are a wealthy country and should be at 2%. We protect Europe and yet, only 8 of the 28 NATO countries are at the 2% mark. The United States is at a much, much higher level than that....",disgust,0.239862
2568,realDonaldTrump,21.08.19 18:39,8694,38209,On my way to the Great Commonwealth of Kentucky to deliver remarks at the @AMVETSHQ 75th Annual National Convention. Look forward to being with all of my friends! #AMVETS75th https:// twitter.com/AMVETSHQ/statu s/1164133869697798144 …,joy,0.788738
2569,realDonaldTrump,21.08.19 15:56,15987,74505,....WHERE IS THE FEDERAL RESERVE?,sadness,0.231995
2570,realDonaldTrump,21.08.19 15:56,19998,93351,"So Germany is paying Zero interest and is actually being paid to borrow money, while the U.S., a far stronger and more important credit, is paying interest and just stopped (I hope!) Quantitative Tightening. Strongest Dollar in History, very tough on exports. No Inflation!.....",anger,0.482134
2571,realDonaldTrump,21.08.19 15:38,15507,65186,"My proposal to the politically correct Automobile Companies would lower the average price of a car to consumers by more than $3000, while at the same time making the cars substantially safer. Engines would run smoother. Very little impact on the environment! Foolish executives!",joy,0.295883
2572,realDonaldTrump,21.08.19 14:52,11995,53627,".....We are competing with many countries that have a far lower interest rate, and we should be lower than them. Yesterday, “highest Dollar in U.S.History.” No inflation. Wake up Federal Reserve. Such growth potential, almost like never before!",sadness,0.466948
2573,realDonaldTrump,21.08.19 14:52,13906,64023,"Doing great with China and other Trade Deals. The only problem we have is Jay Powell and the Fed. He’s like a golfer who can’t putt, has no touch. Big U.S. growth if he does the right thing, BIG CUT - but don’t count on him! So far he has called it wrong, and only let us down....",joy,0.461387
2574,realDonaldTrump,21.08.19 14:32,16334,61343,"The Fake News LameStream Media is doing everything possible the “create” a U.S. recession, even though the numbers & facts are working totally in the opposite direction. They would be willing to hurt many people, but that doesn’t matter to them. Our Economy is sooo strong, sorry!",sadness,0.702005
2575,realDonaldTrump,21.08.19 14:28,8737,37759,“The speed bump has been missteps by the Federal Reserve.” @cvpayne @foxandfriends So true!,joy,0.516365
2576,realDonaldTrump,21.08.19 13:52,16612,63065,Rep Tlaib wants to cut off aid to Israel. This is the new face the of Democrat Party? Read the AOC PLUS 3 statements on their hatred of Jews and Israel. Check out Rep. Omar (the great people of Minnesota won’t stand for this).,disgust,0.498022
2577,realDonaldTrump,21.08.19 13:44,10670,46923,"Brandon Judd, President, National Border Patrol Council. “This will effectively end Catch and Release and curb illegal entries.”",disgust,0.503655
2578,realDonaldTrump,21.08.19 13:34,12867,66709,".....all Jews, Blacks, Gays, everyone. And importantly, he’s good for everyone in America who wants a job.” Wow! @newsmax @foxandfriends @OANN",joy,0.552445
2579,realDonaldTrump,21.08.19 13:34,12356,60818,"....like he’s the King of Israel. They love him like he is the second coming of God...But American Jews don’t know him or like him. They don’t even know what they’re doing or saying anymore. It makes no sense! But that’s OK, if he keeps doing what he’s doing, he’s good for.....",joy,0.737664
2580,realDonaldTrump,21.08.19 13:34,19268,88685,"“Thank you to Wayne Allyn Root for the very nice words. “President Trump is the greatest President for Jews and for Israel in the history of the world, not just America, he is the best President for Israel in the history of the world...and the Jewish people in Israel love him....",NaN,1.0
2581,realDonaldTrump,21.08.19 01:51,14767,90972,....The Prime Minister was able to save a great deal of expense and effort for both the United States and Denmark by being so direct. I thank her for that and look forward to rescheduling sometime in the future!,joy,0.841287
2582,realDonaldTrump,21.08.19 01:51,21141,111598,"Denmark is a very special country with incredible people, but based on Prime Minister Mette Frederiksen’s comments, that she would have no interest in discussing the purchase of Greenland, I will be postponing our meeting scheduled in two weeks for another time....",joy,0.628192
2583,realDonaldTrump,20.08.19 22:00,16231,92652,"CONGRATULATIONS @EricTrump and @LaraLeaTrump , on the birth of Carolina Dorothy Trump. So proud! https:// twitter.com/EricTrump/stat us/1163661278549876736 …",joy,0.957562
2585,realDonaldTrump,20.08.19 17:42,41882,172195,"Sorry, I don’t buy Rep. Tlaib’s tears. I have watched her violence, craziness and, most importantly, WORDS, for far too long. Now tears? She hates Israel and all Jewish people. She is an anti-Semite. She and her 3 friends are the new face of the Democrat Party. Live with it!",disgust,0.714617
2586,realDonaldTrump,20.08.19 17:33,14222,55958,"The LameStream Media is far beyond Fake News, they are treading in very dangerous territory! https:// twitter.com/realDonaldTrum p/status/1163425829331841024 …",disgust,0.472908
2587,realDonaldTrump,20.08.19 15:54,11659,50695,Just another disgruntled former employee who got fired for gross incompetence! https:// twitter.com/GOPChairwoman/ status/1163449741398683649 …,disgust,0.574562
2588,realDonaldTrump,20.08.19 15:51,11049,47736,"Ratings are way down, lost all credibility. Beautiful to watch! https:// twitter.com/GeraldoRivera/ status/1163605746656919552 …",joy,0.576146
2589,realDonaldTrump,20.08.19 15:47,9545,38953,"Maria, despite all of their will and energy, it won’t work! https:// twitter.com/MariaBartiromo /status/1163455592566001665 …",joy,0.721715
2590,realDonaldTrump,20.08.19 15:43,6854,34305,Thank you Mike! https:// twitter.com/VP/status/1163 499292931366913 …,joy,0.302375
2591,realDonaldTrump,20.08.19 15:41,8162,56783,Two incredible people. I can’t believe they’re not working (few work harder)! https:// twitter.com/IvankaTrump/st atus/1163518397511917568 …,sadness,0.523688
2592,realDonaldTrump,20.08.19 15:26,11777,46651,"The Fake and Corrupt Media is sooo bad for our Country, The Enemy of the People! https:// twitter.com/realDonaldTrum p/status/1163520717192867840 …",disgust,0.441703
2593,realDonaldTrump,20.08.19 15:14,4657,25433,"Congratulations, Great Show! https:// twitter.com/JesseBWatters/ status/1163562360403087373 …",joy,0.940251
2594,realDonaldTrump,20.08.19 15:10,12864,53445,"Thank you Jon, working hard! https:// twitter.com/DanScavino/sta tus/1163658628768907265 …",joy,0.23121
2595,realDonaldTrump,20.08.19 04:51,17792,77389,Nobody ever heard of this dope until he met me. He only lasted 11 days! pic.twitter.com/RzX3zjXzga,sadness,0.524423
2596,realDonaldTrump,20.08.19 02:07,65688,301287,I promise not to do this to Greenland! pic.twitter.com/03DdyVU6HA,joy,0.206367
2597,realDonaldTrump,20.08.19 02:04,13350,64431,Thank you to my great supporters at the 2019 @IowaStateFair ! pic.twitter.com/83qspei4TP,joy,0.900625
2598,realDonaldTrump,20.08.19 01:55,14607,64123,"Great discussion with Prime Minister @BorisJohnson today. We talked about Brexit and how we can move rapidly on a US-UK free trade deal. I look forward to meeting with Boris this weekend, at the @G7 , in France!",joy,0.784528
2599,realDonaldTrump,20.08.19 01:43,21252,108801,"Spoke to my two good friends, Prime Minister Modi of India, and Prime Minister Khan of Pakistan, regarding Trade, Strategic Partnerships and, most importantly, for India and Pakistan to work towards reducing tensions in Kashmir. A tough situation, but good conversations!",joy,0.576633
2600,realDonaldTrump,19.08.19 20:40,19961,86891,THANK YOU! #MAGA pic.twitter.com/hFkXxB18Ra,NaN,1.0
2601,realDonaldTrump,19.08.19 20:38,18257,75408,Massive overflow crowds in New Hampshire last week. Couldn’t get into packed SNHU Arena. Fake and Corrupt News would like you to believe otherwise. MAKE AMERICA GREAT AGAIN! pic.twitter.com/CUIYMvMQFv,anger,0.368052
2602,realDonaldTrump,19.08.19 17:52,58191,170454,"Wow, Report Just Out! Google manipulated from 2.6 million to 16 million votes for Hillary Clinton in 2016 Election! This was put out by a Clinton supporter, not a Trump Supporter! Google should be sued. My victory was even bigger than thought! @JudicialWatch",joy,0.520306
2603,realDonaldTrump,19.08.19 17:26,14183,66684,".....The Fed Rate, over a fairly short period of time, should be reduced by at least 100 basis points, with perhaps some quantitative easing as well. If that happened, our Economy would be even better, and the World Economy would be greatly and quickly enhanced-good for everyone!",fear,0.375953
2604,realDonaldTrump,19.08.19 17:26,18714,86160,"Our Economy is very strong, despite the horrendous lack of vision by Jay Powell and the Fed, but the Democrats are trying to “will” the Economy to be bad for purposes of the 2020 Election. Very Selfish! Our dollar is so strong that it is sadly hurting other parts of the world...",sadness,0.808367
2605,realDonaldTrump,19.08.19 15:44,16584,63820,"Democrats want Open Borders and Crime! So dangerous for our Country. But we are building a big, beautiful, NEW Wall! I will protect America, the Dems don’t know where to start! pic.twitter.com/D0APaAxvVm",disgust,0.378601
2606,realDonaldTrump,19.08.19 15:19,13905,72840,"....got fired. Wrote a very nice book about me just recently. Now the book is a lie? Said his wife was driving him crazy, “something big” was happening with her. Getting divorced. He was a mental wreck. We didn’t want him around. Now Fake News puts him on like he was my buddy!",joy,0.640569
2607,realDonaldTrump,19.08.19 15:19,16723,84021,"Anthony Scaramucci is a highly unstable “nut job” who was with other candidates in the primary who got shellacked, & then unfortunately wheedled his way into my campaign. I barely knew him until his 11 days of gross incompetence-made a fool of himself, bad on TV. Abused staff,...",disgust,0.55624
2608,realDonaldTrump,19.08.19 14:21,18173,80607,"Great cohesion inside the Republican Party, the best I have ever seen. Despite all of the Fake News, my Poll Numbers are great. New internal polls show them to be the strongest we’ve had so far! Think what they’d be if I got fair media coverage!",joy,0.687683
2609,realDonaldTrump,19.08.19 01:57,20040,99301,"The New York Times will be out of business soon after I leave office, hopefully in 6 years. They have Zero credibility and are losing a fortune, even now, especially after their massive unfunded liability. I’m fairly certain they’ll endorse me just to keep it all going!",sadness,0.464592
2610,realDonaldTrump,19.08.19 00:50,18514,80997,"Thank you @TedCruz , I couldn’t agree more! https:// twitter.com/tedcruz/status /1163137145218973696 …",joy,0.907962
2611,realDonaldTrump,19.08.19 00:03,21717,87854,House Democrats want to take action against Israel because it is fighting back against two (maybe four) people that have said unthinkably bad things about it & the Israeli people. Dems have such disdain for Israel! What happened? AOC Plus 4 is the new face of the Democrat Party!,disgust,0.483787
2612,realDonaldTrump,18.08.19 21:24,17187,74206,"Our economy is the best in the world, by far. Lowest unemployment ever within almost all categories. Poised for big growth after trade deals are completed. Import prices down, China eating Tariffs. Helping targeted Farmers from big Tariff money coming in. Great future for USA!",joy,0.684647
2613,realDonaldTrump,18.08.19 21:15,20338,94742,"Juan Williams at @FoxNews is so pathetic, and yet when he met me in the Fox Building lobby, he couldn’t have been nicer as he asked me to take a picture of him and me for his family. Yet he is always nasty and wrong!",disgust,0.501219
2614,realDonaldTrump,18.08.19 20:27,13482,81883,"We are doing very well with China, and talking!",joy,0.379316
2615,realDonaldTrump,18.08.19 20:25,11474,46626,Doing really well! https:// twitter.com/WhiteHouse/sta tus/1163120378543316992 …,joy,0.672953
2616,realDonaldTrump,18.08.19 14:34,43812,245044,MAKE AMERICA GREAT AGAIN!,joy,0.748909
2617,realDonaldTrump,18.08.19 14:26,19658,95340,"With all that this Administration has accomplished, think what my Poll Numbers would be if we had an honest Media, which we do not!",joy,0.236999
2618,realDonaldTrump,18.08.19 14:22,24615,105370,".....”Journalism” has reached a new low in the history of our Country. It is nothing more than an evil propaganda machine for the Democrat Party. The reporting is so false, biased and evil that it has now become a very sick joke...But the public is aware! #CROOKEDJOURNALISM",disgust,0.750092
2619,realDonaldTrump,18.08.19 14:22,25592,108690,"The Failing New York Times, in one of the most devastating portrayals of bad journalism in history, got caught by a leaker that they are shifting from their Phony Russian Collusion Narrative (the Mueller Report & his testimony were a total disaster), to a Racism Witch Hunt.....",disgust,0.563199
2620,realDonaldTrump,18.08.19 00:08,14172,49137,Such a disgrace at the once great @nytimes ! https:// twitter.com/SharylAttkisso n/status/1162535060794433537 …,disgust,0.90311
2621,realDonaldTrump,17.08.19 23:54,8352,46250,Thank you! https:// twitter.com/TopDogB24/stat us/1162844956190552065 …,NaN,1.0
